rs_type,rs_ref,rs_text,citation_tree,citable_unit_cite_type,citable_unit_id,document_uri
person,gnd-116600217,Heinrich,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-129209724,Gattin,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-129209724,Judith,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-129209724,Judith Gessners,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-118538969,Salomon Gessners,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
person,gnd-129209724,Gattin,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
place,gnd-1051766532,Schwandegg,published_page,page,s03-pg122,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg122&tree=published_page
place,gnd-1302307541,Geßnerschen Hause,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118674315,Bronners,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
place,gnd-4068038-1,Zürichs,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-102121982,Steinbrüchel,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-117184934,J.G. Schultheß,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-102121982,Steinbrüchel,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118549553,Herder,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118549553,Herder,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-119020890,Hirzel,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-117402524,Tobler,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118622277,Thomson,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-11701348X,Professor Hottinger,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-102121982,Steinbrüchels,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-100227627,Leonhard Meister,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-104106514,Corrodi,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-136255582,Salomon Landolt,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-116595671,Conrad Geßner,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-138829217,Wüst,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
place,gnd-4133959-9,Holland,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
place,gnd-4018145-5,Frankreich,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-116774290,Freudweiler,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118536745,H. Füßli,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118581899,J.H. Meyer,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118636979,J.G. Zimmermann,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
organisation,gnd-122705-1,helvetischen Gesellschaft,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
organisation,gnd-6146531-8,Gesellschaft,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118603426,Rousseau,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118633600,Winckelmann,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118896644,Aberli,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118697064,Graff,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-123972000,S.H. Grimm,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-118721224,Angelika Kaufmann,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-117044504,Lippert,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
person,gnd-122269950,Watelet,published_page,page,s03-pg123,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg123&tree=published_page
place,gnd-4018145-5,Frankreich,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118697765,Grimm,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-117031933,Huber,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118580337,Meister,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4027833-5,Italien,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118656759,Bertola,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-116595671,Conrad,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4012995-0,Dresden,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4050471-2,Rom,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-116600217,H. Geßner,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118538969,Geßnerschen,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4068038-1,Stadt Zürich,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
organisation,gnd-1089037147,großen Rat,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
organisation,gnd-1087452856,kleinen oder innern Rat,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118636979,Zimmermann,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-11701348X,Hottingers,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118636979,Zimmermann,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118538969,Gessners,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-118636979,Zimmermann,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4015310-1,Erlibach,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-130231002X,vier Wachten,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4054957-4,Hoch‑ und Frohnwälder,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4068038-1,zürcherischen Freistaates,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-1061006522,Sommerwohnung,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4054957-4,Sihlwald,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4106215-2,Thalweil,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-116595671,Conrads,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-116595671,Conrad Gessners,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
place,gnd-4012995-0,Dresden,published_page,page,s03-pg124,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg124&tree=published_page
person,gnd-116600217,Heinrich,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-102121982,Steinbrüchel,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-135689112,Heidegger,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
place,gnd-4053881-3,Schweiz,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118731890,Matthison,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
place,gnd-1061006522,ländlichen Wohnung,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
place,gnd-4391290-4,Sihl,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118731890,Matthisons,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118656759,Bertola,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-100227627,L. Meister,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
place,gnd-4068043-5,See,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
place,gnd-4106215-2,Thalweil,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118538969,Geßnersche,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-129209724,Judith,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
person,gnd-129209724,Judith Gessners,published_page,page,s03-pg125,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg125&tree=published_page
